,X,Y,Z
1959,5545104.17,7421989.115,196.86577200000002
1960,5545104.456,7421988.602000001,195.056368
1961,5545104.802999999,7421988.13,195.047768
1962,5545105.117000001,7421987.7360000005,195.052868
1963,5545105.462,7421987.403,195.051468
1964,5545105.805,7421987.209,195.053468
1965,5545106.084,7421987.113,195.062668
1966,5545106.301,7421987.116,195.062768
1967,5545106.36,7421987.257,195.048968
1968,5545106.328,7421987.376,194.215624
1969,5545106.203,7421987.432999999,194.203124
