X	Y	Z
5545130.469	7422039.891	197.21729200000001
5545130.347	7422039.75	197.254092
5545130.223999999	7422039.687999999	197.245492
5545130.194	7422039.668	197.242492
5545130.194	7422039.628	197.233392
5545130.194	7422039.628	197.22879200000003
5545130.225	7422039.649	197.234592
5545130.193	7422039.727999999	197.221392
5545130.223999999	7422039.748	197.22179200000002
5545130.223999999	7422039.748	197.224592
5545130.222999999	7422039.767999999	197.227292
5545130.254	7422039.767999999	197.238892
5545130.222999999	7422039.767999999	197.229392
5545130.254	7422039.767999999	197.228192
5545130.223999999	7422039.748	197.232992
5545130.193	7422039.727999999	197.232892
5545130.193	7422039.708	197.237292
5545130.194	7422039.628	197.241992
5545130.164	7422039.5879999995	197.254592
5545130.164	7422039.568	197.243692
5545130.165	7422039.5479999995	197.252192
5545130.165	7422039.5479999995	197.248992
5545130.164	7422039.568	197.248892
5545130.165	7422039.5479999995	197.254092
5545130.165	7422039.5479999995	197.254192
5545130.165	7422039.5479999995	197.251592
5545130.165	7422039.5479999995	197.254092
5545130.165	7422039.5479999995	197.254292
5545130.165	7422039.5479999995	197.251492
5545130.165	7422039.5479999995	197.250792
5545130.165	7422039.5479999995	197.250992
5545130.165	7422039.528	197.247692
5545130.165	7422039.528	197.251592
5545130.165	7422039.528	197.245192
5545130.165	7422039.528	197.254692
5545130.165	7422039.5479999995	197.247492
5545130.165	7422039.528	197.251992
5545130.165	7422039.528	197.25239200000001
5545130.165	7422039.528	197.252692
5545130.165	7422039.528	197.257292
5545130.165	7422039.528	197.248592
5545130.165	7422039.5479999995	197.244492
5545130.165	7422039.528	197.248592
5545130.165	7422039.528	197.247492
5545130.165	7422039.528	197.252592
5545130.165	7422039.507999999	197.251392
5545130.165	7422039.528	197.254092
5545130.165	7422039.507999999	197.260892
5545130.165	7422039.488	197.26009200000001
5545130.165	7422039.488	197.226312
5545130.197000001	7422039.469	197.21851199999998
5545130.196	7422039.489	197.218012
5545130.196	7422039.509	197.21011199999998
5545130.196	7422039.509	197.21401200000003
5545130.196	7422039.509	197.196012
5545130.196	7422039.489	197.193512
5545130.227000001	7422039.489	197.18551200000002
5545130.227000001	7422039.489	197.17051200000003
5545130.257999999	7422039.51	197.165212
5545130.226	7422039.569	197.039112
5545130.319	7422039.57	197.199612
5545130.319	7422039.59	197.215512
5545130.35	7422039.571	197.21191199999998
5545130.351	7422039.511	197.218612
5545130.32	7422039.511	197.224712
5545130.289	7422039.51	197.217312
5545130.227000001	7422039.509	197.221312
5545130.135	7422039.467999999	197.21901200000002
5545130.105	7422039.408	197.21871199999998
5545130.105	7422039.408	197.21601199999998
5545130.136	7422039.369	197.21921200000003
5545130.137	7422039.329	197.218912
5545130.137	7422039.308999999	197.21811200000002
5545130.137999999	7422039.268999999	197.208012
5545130.137999999	7422039.249	197.23069600000002
5545130.107000001	7422039.228999999	197.24469599999998
5545130.046	7422039.208	197.24199600000003
5545130.015	7422039.187999999	197.24219599999998
5545129.985	7422039.147000001	197.26509600000003
5545129.984	7422039.207	192.8625716952
5545129.953	7422039.247	192.8540716952
5545129.9520000005	7422039.326	192.8556716952
5545130.012	7422039.407000001	192.8485716952
5545130.073	7422039.447000001	192.8548716952
5545130.102999999	7422039.507	192.8481716952
5545130.165	7422039.5479999995	192.8479716952
5545130.195	7422039.607999999	192.8462716952
5545130.225	7422039.629	192.8455716952
